,Traceroute,TTL,Latency,Delay
1280,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.8,"[1.286, 1.281, 1.36, 20.204, 20.283]"
1281,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.42, 1.21, 1.287, 20.46, 20.396]"
1282,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.361, 1.421, 1.499, 20.167, 20.162]"
1283,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.41, 1.392, 1.305, 20.228, 20.223]"
1284,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.57, 1.386, 1.286, 20.581, 20.455]"
1285,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.429, 1.336, 1.259, 20.425, 20.421]"
1286,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.363, 1.441, 5.85, 20.184, 20.207]"
1287,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.797, 1.5, 1.374, 20.262, 20.471]"
1288,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.342, 1.339, 2.342, 20.198, 20.35]"
1289,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.605, 1.514, 1.511, 20.292, 20.352]"
1290,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[4.465, 4.555, 4.436, 20.215, 20.21]"
1291,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.648, 1.573, 1.463, 20.296, 20.395]"
1292,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.668, 1.61, 1.413, 20.262, 20.43]"
1293,"[[4, 7, 18, 9], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[0.744, 1.385, 1.534, 20.72, 20.136]"
1294,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.374, 1.47, 1.354, 20.196, 20.492]"
1295,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.556, 5.415, 1.415, 20.297, 20.366]"
1296,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.545, 1.35, 1.465, 20.385, 20.378]"
1297,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.568, 1.239, 1.319, 20.253, 20.248]"
1298,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.7,"[1.586, 1.399, 1.302, 20.197, 20.299]"
1299,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.559, 1.442, 1.392, 20.223, 20.183]"
1300,"[[4, 7, 18, 9], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[2.79, 1.464, 1.363, 20.228, 20.383]"
1301,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.624, 1.421, 1.258, 20.136, 20.18]"
1302,"[[4, 7, 18, 9], [4, 68, 111, 58], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[0.957, 1.457, 1.449, 20.199, 20.068]"
1303,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.616, 1.239, 1.344, 20.215, 20.391]"
1304,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.554, 1.305, 1.205, 20.113, 20.1]"
1305,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.588, 2.078, 1.289, 20.138, 20.132]"
1306,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.672, 1.23, 1.815, 20.124, 20.081]"
1307,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.318, 1.24, 1.317, 20.197, 20.193]"
1308,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.632, 1.541, 1.337, 20.213, 20.126]"
1309,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.635, 1.367, 2.473, 20.214, 20.258]"
1310,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.476, 1.388, 1.297, 20.226, 20.33]"
1311,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.9,"[1.507, 1.404, 1.254, 20.233, 20.267]"
1312,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.285, 3.787, 1.28, 20.078, 20.185]"
1313,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[2.078, 2.075, 2.071, 20.467, 20.457]"
1314,"[[4, 7, 18, 9], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[0.84, 1.36, 1.258, 20.194, 20.189]"
1315,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.351, 1.374, 1.25, 20.158, 20.471]"
1316,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.323, 1.563, 1.189, 20.308, 20.327]"
1317,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.483, 1.321, 1.475, 20.458, 20.286]"
1318,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.614, 1.455, 1.452, 20.266, 20.314]"
1319,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.562, 1.504, 1.342, 20.242, 20.566]"
1320,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.368, 5.642, 1.36, 20.267, 20.261]"
1321,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.24, 3.077, 1.273, 20.389, 20.381]"
1322,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.503, 1.39, 1.384, 20.385, 20.408]"
1323,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.667, 1.568, 1.528, 21.452, 21.444]"
1324,"[[4, 7, 18, 9], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[0.935, 1.318, 1.467, 20.245, 20.237]"
1325,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.218, 1.435, 1.286, 20.23, 20.399]"
1326,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.512, 1.324, 1.362, 20.278, 20.222]"
1327,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.612, 1.4, 1.287, 20.286, 20.443]"
1328,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.583, 1.446, 1.349, 20.085, 20.146]"
1329,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.61, 1.474, 4.93, 20.293, 20.308]"
1330,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.421, 1.417, 1.469, 20.204, 20.235]"
1331,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.372, 1.516, 1.273, 20.183, 20.175]"
1332,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.355, 1.319, 1.412, 20.258, 20.286]"
1333,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.598, 1.306, 1.358, 20.207, 20.396]"
1334,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.432, 5.507, 1.326, 20.208, 20.278]"
1335,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.307, 1.365, 2.412, 20.388, 20.29]"
1336,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.465, 1.574, 1.287, 20.389, 20.384]"
1337,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.736, 1.538, 1.284, 20.323, 20.262]"
1338,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.768, 1.54, 1.415, 20.136, 20.198]"
1339,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.811, 1.257, 1.377, 20.213, 20.375]"
1340,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.392, 1.726, 1.329, 20.235, 20.23]"
1341,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.593, 1.568, 1.388, 20.198, 20.235]"
1342,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.18, 1.389, 1.297, 20.23, 20.251]"
1343,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.238, 1.248, 1.355, 20.226, 20.217]"
1344,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.597, 1.453, 1.487, 20.156, 20.146]"
1345,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.221, 1.323, 1.422, 20.236, 20.226]"
1346,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.514, 1.398, 7.878, 20.36, 20.411]"
1347,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.7,"[1.296, 1.313, 4.341, 20.217, 20.143]"
1348,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.307, 1.416, 17.264, 20.182, 20.068]"
1349,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.278, 1.454, 5.437, 20.222, 20.391]"
1350,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.533, 1.326, 1.43, 20.276, 20.268]"
1351,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.371, 1.478, 1.363, 20.24, 20.199]"
1352,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.334, 1.475, 1.548, 20.322, 20.258]"
1353,"[[4, 7, 18, 9], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[8.083, 1.466, 1.373, 20.236, 20.23]"
1354,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.664, 1.38, 1.474, 20.223, 20.157]"
1355,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.304, 1.559, 2.579, 20.158, 20.452]"
1356,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.333, 1.331, 1.454, 20.681, 20.45]"
1357,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.632, 1.396, 6.92, 20.299, 20.291]"
1358,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.703, 1.579, 19.939, 20.383, 20.145]"
1359,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.77, 1.458, 1.362, 20.356, 20.486]"
1360,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.306, 1.268, 1.408, 20.231, 20.187]"
1361,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.596, 1.765, 1.318, 20.255, 21.078]"
1362,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.705, 1.603, 1.415, 20.528, 20.354]"
1363,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.405, 1.661, 1.538, 20.281, 20.374]"
1364,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.8,"[1.427, 1.267, 7.127, 20.249, 20.242]"
1365,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,23.0,"[1.481, 1.284, 1.578, 20.297, 20.291]"
1366,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.479, 1.351, 1.256, 20.222, 20.571]"
1367,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.269, 1.465, 1.281, 20.294, 20.265]"
1368,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.212, 18.649, 1.313, 20.4, 20.29]"
1369,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.539, 1.871, 1.448, 20.295, 20.286]"
1370,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.499, 1.366, 1.363, 20.254, 20.249]"
1371,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.287, 2.986, 1.362, 20.414, 20.127]"
1372,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.578, 1.475, 1.295, 20.28, 20.274]"
1373,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.45, 1.199, 1.29, 20.268, 20.171]"
1374,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.37, 1.477, 1.363, 20.16, 20.264]"
1375,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.511, 9.227, 1.326, 20.139, 20.25]"
1376,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.384, 1.485, 1.295, 20.201, 20.156]"
1377,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.333, 1.386, 3.241, 20.149, 20.047]"
1378,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.742, 1.601, 1.368, 20.24, 20.547]"
1379,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.412, 1.204, 7.342, 20.169, 20.189]"
1380,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.598, 6.067, 6.367, 20.199, 20.319]"
1381,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.751, 1.518, 1.293, 20.194, 20.436]"
1382,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.369, 1.284, 1.364, 20.303, 20.114]"
1383,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.158, 1.353, 1.196, 20.168, 20.258]"
1384,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.486, 1.586, 1.48, 20.609, 20.149]"
1385,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.52, 1.442, 1.284, 23.215, 23.207]"
1386,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.587, 1.45, 1.327, 20.23, 20.392]"
1387,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.546, 1.333, 1.425, 20.23, 20.412]"
1388,"[[4, 7, 18, 9], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.039, 1.238, 1.319, 20.185, 20.245]"
1389,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.25, 2.483, 1.391, 20.29, 20.284]"
1390,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.547, 26.122, 4.596, 20.258, 20.253]"
1391,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.287, 1.463, 1.28, 20.207, 20.331]"
1392,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.24, 1.301, 2.528, 20.276, 20.178]"
1393,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.483, 1.5, 1.477, 20.244, 20.239]"
1394,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.304, 3.266, 6.788, 20.367, 20.36]"
1395,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.451, 1.378, 1.289, 20.536, 20.317]"
1396,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.508, 1.298, 1.38, 20.186, 20.413]"
1397,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.326, 1.264, 1.354, 20.234, 20.353]"
1398,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.7,"[5.902, 5.898, 5.892, 21.377, 21.137]"
1399,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.555, 1.338, 1.753, 20.223, 20.215]"
1400,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,21.0,"[1.273, 1.295, 1.226, 20.281, 20.276]"
1401,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.318, 1.228, 5.274, 20.197, 20.317]"
1402,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.6,"[1.278, 1.416, 1.344, 20.237, 20.265]"
1403,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.454, 1.607, 1.502, 20.244, 20.238]"
1404,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.5,"[1.789, 2.08, 1.286, 20.216, 20.403]"
1405,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.291, 1.527, 1.285, 20.271, 20.349]"
1406,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.248, 1.437, 1.311, 20.195, 20.219]"
1407,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.605, 1.436, 1.368, 20.376, 20.143]"
1408,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,21.1,"[1.508, 1.309, 1.438, 20.137, 20.131]"
1409,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.479, 1.404, 1.304, 20.175, 20.169]"
1410,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.337, 1.334, 1.417, 20.114, 20.11]"
1411,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.553, 1.31, 1.63, 20.18, 20.175]"
1412,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.2,"[1.645, 1.369, 1.262, 20.146, 20.079]"
1413,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.3,"[1.545, 1.389, 1.505, 20.254, 20.291]"
1414,"[[4, 68, 111, 58], [64, 86, 160, 3], [216, 6, 33, 139], [192, 119, 17, 169], [136, 36, 203, 65]]",56.0,20.4,"[1.625, 1.558, 1.382, 20.223, 20.18]"
